,EntryPrice,ExitPrice,PnL,Quantity
275,152.55999755859375,152.13999938964844,-0.0,65
276,153.07000732421875,151.8699951171875,-0.0,65
277,155.9499969482422,148.69000244140625,-0.0,64
278,156.60000610351562,144.5500030517578,-0.0,63
279,155.9499969482422,147.97000122070312,-0.0,64
280,153.9199981689453,141.8000030517578,-0.0,64
281,152.49000549316406,136.4499969482422,-0.0,65
282,154.72000122070312,139.27999877929688,-0.0,64
283,155.0,138.2899932861328,-0.0,64
284,151.42999267578125,134.39999389648438,-0.0,66
285,152.13999938964844,129.2100067138672,-0.0,65
286,151.8699951171875,128.3000030517578,-0.0,65
287,148.69000244140625,133.44000244140625,-0.0,67
288,144.5500030517578,131.86000061035156,-0.0,69
289,147.97000122070312,128.88999938964844,-0.0,67
290,141.8000030517578,130.1699981689453,-0.0,70
291,136.4499969482422,132.47999572753906,-0.0,73
292,139.27999877929688,138.39999389648438,-0.0,71
293,138.2899932861328,140.14999389648438,0.0,72
294,134.39999389648438,140.10000610351562,0.0,74
295,129.2100067138672,139.64999389648438,0.0,77
296,128.3000030517578,142.6199951171875,0.0,77
297,133.44000244140625,139.77999877929688,0.0,74
298,131.86000061035156,140.69000244140625,0.0,75
299,128.88999938964844,141.9199981689453,0.0,77
300,130.1699981689453,140.8699951171875,0.0,76
301,132.47999572753906,141.17999267578125,0.0,75
302,138.39999389648438,140.5399932861328,0.0,72
303,140.14999389648438,136.32000732421875,-0.0,71
304,140.10000610351562,135.30999755859375,-0.0,71
305,139.64999389648438,135.91000366210938,-0.0,71
306,142.6199951171875,133.33999633789062,-0.0,70
307,139.77999877929688,131.49000549316406,-0.0,71
308,140.69000244140625,131.08999633789062,-0.0,71
309,141.9199981689453,133.49000549316406,-0.0,70
310,140.8699951171875,133.0,-0.0,70
311,141.17999267578125,131.5399932861328,-0.0,70
312,140.5399932861328,127.30000305175781,-0.0,71
313,136.32000732421875,126.12000274658203,-0.0,73
314,135.30999755859375,128.4600067138672,-0.0,73
315,135.91000366210938,131.1199951171875,-0.0,73
316,133.33999633789062,131.5800018310547,-0.0,74
317,131.49000549316406,130.55999755859375,-0.0,76
318,131.08999633789062,126.80999755859375,-0.0,76
319,133.49000549316406,126.7699966430664,-0.0,74
320,133.0,123.0199966430664,-0.0,75
321,131.5399932861328,121.41999816894531,-0.0,76
322,127.30000305175781,123.33999633789062,-0.0,78
323,126.12000274658203,119.36000061035156,-0.0,79
324,128.4600067138672,120.44999694824219,-0.0,77
325,131.1199951171875,123.02999877929688,-0.0,76
326,131.5800018310547,127.0999984741211,-0.0,75
327,130.55999755859375,123.91999816894531,-0.0,76
328,126.80999755859375,123.72000122070312,-0.0,78
329,126.7699966430664,121.86000061035156,-0.0,78
330,123.0199966430664,118.88999938964844,-0.0,81
331,121.41999816894531,118.13999938964844,-0.0,82
332,123.33999633789062,118.04000091552734,-0.0,81
333,119.36000061035156,119.08999633789062,-0.0,83
334,120.44999694824219,118.26000213623047,-0.0,83
335,123.02999877929688,122.18000030517578,-0.0,81
336,127.0999984741211,120.08999633789062,-0.0,78
337,123.91999816894531,118.30999755859375,-0.0,80
338,123.72000122070312,117.33999633789062,-0.0,80
339,121.86000061035156,124.5999984741211,0.0,82
340,118.88999938964844,126.36000061035156,0.0,84
